transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,revenue,payment_method,channel
TXN_0046450,CUST_01628,PROD_0073,2024-02-03,1,138.85,0.0,138.85,Bank Transfer,Web
TXN_0042717,CUST_03191,PROD_0179,2024-02-03,2,80.15,0.0,160.3,Credit Card,Web
TXN_0035443,CUST_02054,PROD_0178,2024-02-03,1,429.63,0.0,429.63,PayPal,Mobile App
TXN_0021250,CUST_01353,PROD_0194,2024-02-03,1,23.84,0.0,23.84,Debit Card,Web
TXN_0046360,CUST_01080,PROD_0125,2024-02-03,1,10.24,0.05,9.73,Debit Card,Web
TXN_0017005,CUST_02655,PROD_0003,2024-02-03,1,49.61,0.0,49.61,PayPal,Web
TXN_0027949,CUST_00632,PROD_0165,2024-02-03,3,87.24,0.0,261.72,PayPal,Web
TXN_0007926,CUST_04775,PROD_0022,2024-02-03,1,23.16,0.0,23.16,Credit Card,Mobile App
TXN_0031493,CUST_02197,PROD_0170,2024-02-03,2,73.94,0.0,147.88,PayPal,Web
TXN_0017879,CUST_04056,PROD_0087,2024-02-03,2,111.37,0.1,200.47,Credit Card,Web
TXN_0035003,CUST_00674,PROD_0050,2024-02-03,1,1498.75,0.05,1423.81,Credit Card,In-Store
TXN_0011274,CUST_00288,PROD_0008,2024-02-03,1,170.56,0.0,170.56,PayPal,In-Store
TXN_0032722,CUST_04749,PROD_0143,2024-02-03,1,179.4,0.0,179.4,Debit Card,Web
TXN_0038243,CUST_01570,PROD_0156,2024-02-03,2,60.24,0.2,96.38,Debit Card,Web
TXN_0002469,CUST_00785,PROD_0124,2024-02-03,1,776.0,0.0,776.0,Bank Transfer,Web
TXN_0038642,CUST_00255,PROD_0029,2024-02-03,1,70.58,0.05,67.05,Credit Card,Mobile App
TXN_0018866,CUST_00664,PROD_0014,2024-02-03,1,16.96,0.0,16.96,PayPal,In-Store
TXN_0016571,CUST_03523,PROD_0066,2024-02-03,2,141.55,0.1,254.79,Debit Card,Web
TXN_0049181,CUST_02036,PROD_0159,2024-02-03,1,37.61,0.0,37.61,Credit Card,Mobile App
TXN_0009555,CUST_00083,PROD_0055,2024-02-03,1,46.74,0.0,46.74,PayPal,Web
TXN_0045581,CUST_00001,PROD_0112,2024-02-03,1,94.96,0.0,94.96,Debit Card,In-Store
TXN_0047434,CUST_01782,PROD_0062,2024-02-03,2,197.25,0.1,355.05,Credit Card,Web
TXN_0025518,CUST_04927,PROD_0080,2024-02-03,1,364.47,0.1,328.02,Credit Card,Web
TXN_0003666,CUST_00395,PROD_0074,2024-02-03,1,1116.93,0.0,1116.93,Debit Card,In-Store
TXN_0042352,CUST_04486,PROD_0065,2024-02-03,1,38.63,0.0,38.63,PayPal,Mobile App
TXN_0009639,CUST_03338,PROD_0140,2024-02-03,1,124.52,0.0,124.52,Credit Card,Web
TXN_0034274,CUST_00164,PROD_0151,2024-02-03,1,72.89,0.0,72.89,Bank Transfer,Web
TXN_0042492,CUST_04633,PROD_0048,2024-02-03,2,76.42,0.0,152.84,Debit Card,Mobile App
TXN_0040341,CUST_02124,PROD_0009,2024-02-03,3,66.89,0.0,200.67,Debit Card,Web
TXN_0026413,CUST_04715,PROD_0039,2024-02-03,2,196.35,0.0,392.7,PayPal,In-Store
TXN_0026876,CUST_00396,PROD_0057,2024-02-03,1,141.18,0.1,127.06,PayPal,Mobile App
TXN_0017878,CUST_02508,PROD_0031,2024-02-03,3,755.62,0.0,2266.86,Credit Card,Web
TXN_0041873,CUST_01782,PROD_0108,2024-02-03,1,33.47,0.0,33.47,Credit Card,In-Store
TXN_0014421,CUST_02671,PROD_0062,2024-02-03,1,197.25,0.0,197.25,Credit Card,Mobile App
TXN_0045969,CUST_04760,PROD_0099,2024-02-03,3,406.16,0.1,1096.63,Debit Card,Mobile App
TXN_0005326,CUST_00247,PROD_0192,2024-02-03,1,115.22,0.0,115.22,Credit Card,Web
TXN_0029702,CUST_00536,PROD_0146,2024-02-03,3,104.68,0.15,266.93,Debit Card,Mobile App
TXN_0044760,CUST_01434,PROD_0086,2024-02-03,2,74.15,0.0,148.3,Debit Card,Web
TXN_0005544,CUST_02606,PROD_0080,2024-02-03,1,364.47,0.0,364.47,Debit Card,Web
TXN_0034344,CUST_00594,PROD_0045,2024-02-03,1,541.19,0.0,541.19,Debit Card,In-Store
TXN_0004473,CUST_01835,PROD_0126,2024-02-03,2,88.58,0.2,141.73,Credit Card,Web
TXN_0006577,CUST_04563,PROD_0004,2024-02-03,1,666.05,0.0,666.05,PayPal,Mobile App
TXN_0017965,CUST_02085,PROD_0031,2024-02-03,2,755.62,0.0,1511.24,Credit Card,Web
TXN_0045609,CUST_04316,PROD_0121,2024-02-03,1,130.36,0.0,130.36,Credit Card,Web
TXN_0012796,CUST_01236,PROD_0165,2024-02-03,1,87.24,0.0,87.24,Credit Card,Mobile App
TXN_0025411,CUST_04698,PROD_0005,2024-02-03,3,126.83,0.0,380.49,Credit Card,Mobile App
TXN_0035351,CUST_01151,PROD_0133,2024-02-03,1,35.88,0.05,34.09,Credit Card,Web
TXN_0048019,CUST_01492,PROD_0101,2024-02-03,1,353.24,0.0,353.24,Debit Card,Mobile App
TXN_0003943,CUST_02595,PROD_0046,2024-02-03,2,926.52,0.0,1853.04,PayPal,Web
TXN_0026004,CUST_04517,PROD_0060,2024-02-03,3,87.02,0.0,261.06,PayPal,Mobile App
TXN_0048215,CUST_01396,PROD_0038,2024-02-03,1,146.17,0.0,146.17,PayPal,Web
TXN_0018600,CUST_01095,PROD_0200,2024-02-03,2,582.15,0.1,1047.87,Debit Card,Mobile App
TXN_0019483,CUST_03155,PROD_0098,2024-02-03,2,437.63,0.0,875.26,PayPal,Web
TXN_0041957,CUST_04034,PROD_0137,2024-02-03,2,305.64,0.0,611.28,Debit Card,Mobile App
TXN_0001864,CUST_04181,PROD_0166,2024-02-03,1,691.54,0.15,587.81,Debit Card,Web
TXN_0032570,CUST_00060,PROD_0006,2024-02-03,2,24.06,0.0,48.12,Credit Card,Web
TXN_0017585,CUST_01277,PROD_0152,2024-02-03,2,231.2,0.0,462.4,PayPal,Web
TXN_0012220,CUST_03202,PROD_0169,2024-02-03,5,656.71,0.0,3283.55,Credit Card,Mobile App
TXN_0015145,CUST_03043,PROD_0131,2024-02-03,1,63.81,0.2,51.05,Credit Card,Mobile App
TXN_0017903,CUST_03941,PROD_0183,2024-02-03,1,406.18,0.2,324.94,PayPal,Web
TXN_0006480,CUST_01986,PROD_0041,2024-02-03,1,1421.76,0.2,1137.41,Credit Card,Mobile App
TXN_0010863,CUST_00343,PROD_0173,2024-02-03,1,241.56,0.2,193.25,Credit Card,Web
TXN_0002187,CUST_03866,PROD_0134,2024-02-03,2,190.89,0.05,362.69,Credit Card,Web
TXN_0029045,CUST_04364,PROD_0098,2024-02-03,1,437.63,0.0,437.63,Debit Card,Mobile App
TXN_0009091,CUST_00137,PROD_0123,2024-02-03,2,287.0,0.0,574.0,Debit Card,Mobile App
TXN_0035545,CUST_01358,PROD_0162,2024-02-03,1,28.26,0.0,28.26,Credit Card,Web
TXN_0016728,CUST_04600,PROD_0072,2024-02-03,1,911.05,0.0,911.05,Credit Card,Web
TXN_0023721,CUST_04653,PROD_0187,2024-02-03,1,8.58,0.0,8.58,Credit Card,Mobile App
TXN_0009192,CUST_00067,PROD_0162,2024-02-03,2,28.26,0.0,56.52,Credit Card,Web
TXN_0029468,CUST_03279,PROD_0150,2024-02-03,1,265.2,0.0,265.2,Debit Card,Mobile App
TXN_0041800,CUST_02316,PROD_0185,2024-02-04,1,127.5,0.1,114.75,Bank Transfer,Web
TXN_0018482,CUST_01588,PROD_0134,2024-02-04,1,190.89,0.1,171.8,Credit Card,Mobile App
TXN_0011804,CUST_01743,PROD_0148,2024-02-04,4,332.02,0.0,1328.08,Debit Card,Web
TXN_0004795,CUST_02315,PROD_0137,2024-02-04,5,305.64,0.0,1528.2,Credit Card,Mobile App
TXN_0043527,CUST_00636,PROD_0045,2024-02-04,1,541.19,0.15,460.01,Debit Card,Web
TXN_0001918,CUST_02370,PROD_0133,2024-02-04,1,35.88,0.0,35.88,PayPal,Mobile App
TXN_0046312,CUST_04307,PROD_0082,2024-02-04,2,730.44,0.0,1460.88,Credit Card,Mobile App
TXN_0013619,CUST_03018,PROD_0043,2024-02-04,1,29.86,0.0,29.86,Credit Card,In-Store
TXN_0033729,CUST_03263,PROD_0158,2024-02-04,1,137.02,0.0,137.02,Bank Transfer,Web
TXN_0002577,CUST_04174,PROD_0010,2024-02-04,2,47.77,0.15,81.21,Credit Card,Web
TXN_0004934,CUST_00053,PROD_0077,2024-02-04,1,1000.28,0.2,800.22,PayPal,Mobile App
TXN_0042559,CUST_00432,PROD_0166,2024-02-04,2,691.54,0.0,1383.08,Debit Card,Mobile App
TXN_0039424,CUST_01646,PROD_0003,2024-02-04,3,49.61,0.0,148.83,Credit Card,Mobile App
TXN_0043312,CUST_01146,PROD_0055,2024-02-04,2,46.74,0.0,93.48,Debit Card,Web
TXN_0029311,CUST_00639,PROD_0005,2024-02-04,1,126.83,0.1,114.15,Credit Card,Mobile App
TXN_0001181,CUST_00539,PROD_0055,2024-02-04,1,46.74,0.1,42.07,Debit Card,Mobile App
TXN_0044094,CUST_01334,PROD_0033,2024-02-04,3,20.26,0.0,60.78,Debit Card,Web
TXN_0015694,CUST_03522,PROD_0111,2024-02-04,1,60.39,0.0,60.39,Debit Card,Web
TXN_0025900,CUST_00096,PROD_0135,2024-02-04,2,8.24,0.0,16.48,Debit Card,Mobile App
TXN_0008622,CUST_01790,PROD_0124,2024-02-04,1,776.0,0.05,737.2,Credit Card,In-Store
TXN_0042391,CUST_04767,PROD_0082,2024-02-04,1,730.44,0.0,730.44,Debit Card,Mobile App
TXN_0002148,CUST_00474,PROD_0145,2024-02-04,1,39.14,0.05,37.18,Credit Card,Web
TXN_0035508,CUST_00963,PROD_0134,2024-02-04,1,190.89,0.0,190.89,Credit Card,Web
TXN_0032768,CUST_04790,PROD_0099,2024-02-04,2,406.16,0.2,649.86,Credit Card,Web
TXN_0022357,CUST_03568,PROD_0093,2024-02-04,1,137.13,0.0,137.13,Credit Card,Web
TXN_0012703,CUST_02090,PROD_0102,2024-02-04,1,1341.68,0.0,1341.68,Credit Card,Mobile App
TXN_0031464,CUST_03166,PROD_0127,2024-02-04,1,36.62,0.1,32.96,Credit Card,Mobile App
TXN_0042382,CUST_04102,PROD_0196,2024-02-04,1,59.42,0.0,59.42,Debit Card,Web
TXN_0017845,CUST_02191,PROD_0007,2024-02-04,3,154.98,0.2,371.95,Credit Card,Web
TXN_0017269,CUST_00070,PROD_0111,2024-02-04,1,60.39,0.0,60.39,PayPal,Mobile App
TXN_0026921,CUST_00298,PROD_0051,2024-02-04,1,90.02,0.0,90.02,PayPal,Web
TXN_0024738,CUST_03238,PROD_0149,2024-02-04,1,102.88,0.0,102.88,Credit Card,Mobile App
TXN_0014720,CUST_03091,PROD_0033,2024-02-04,3,20.26,0.0,60.78,Debit Card,Web
TXN_0049561,CUST_03054,PROD_0194,2024-02-04,2,23.84,0.0,47.68,Credit Card,Mobile App
TXN_0049061,CUST_01287,PROD_0168,2024-02-04,1,17.5,0.05,16.62,Credit Card,Web
TXN_0009404,CUST_00596,PROD_0041,2024-02-04,1,1421.76,0.05,1350.67,Credit Card,Web
TXN_0047825,CUST_00957,PROD_0170,2024-02-04,1,73.94,0.0,73.94,Debit Card,Web
TXN_0003056,CUST_04253,PROD_0004,2024-02-04,1,666.05,0.0,666.05,Credit Card,Web
TXN_0038292,CUST_02051,PROD_0047,2024-02-04,1,12.09,0.0,12.09,Credit Card,Mobile App
TXN_0012176,CUST_02414,PROD_0127,2024-02-04,1,36.62,0.0,36.62,Credit Card,Web
TXN_0029275,CUST_01706,PROD_0034,2024-02-04,2,250.98,0.0,501.96,Credit Card,In-Store
TXN_0046686,CUST_00282,PROD_0076,2024-02-04,1,127.66,0.0,127.66,Credit Card,Web
TXN_0018126,CUST_00734,PROD_0048,2024-02-04,4,76.42,0.0,305.68,Credit Card,Web
TXN_0048859,CUST_03092,PROD_0088,2024-02-04,4,167.49,0.0,669.96,Credit Card,Web
TXN_0037530,CUST_00609,PROD_0172,2024-02-04,1,469.26,0.0,469.26,PayPal,Mobile App
TXN_0017144,CUST_04122,PROD_0128,2024-02-04,2,18.71,0.05,35.55,Credit Card,Web
TXN_0003622,CUST_00756,PROD_0034,2024-02-04,1,250.98,0.0,250.98,PayPal,Web
TXN_0042093,CUST_01546,PROD_0195,2024-02-04,3,40.72,0.05,116.05,Credit Card,Web
TXN_0047056,CUST_03670,PROD_0143,2024-02-04,1,179.4,0.0,179.4,Credit Card,Mobile App
TXN_0015149,CUST_01803,PROD_0170,2024-02-04,2,73.94,0.0,147.88,Bank Transfer,Mobile App
TXN_0037115,CUST_00310,PROD_0104,2024-02-04,2,44.08,0.0,88.16,Credit Card,Web
TXN_0031611,CUST_03474,PROD_0165,2024-02-04,2,87.24,0.0,174.48,PayPal,Mobile App
TXN_0046223,CUST_04853,PROD_0117,2024-02-04,1,97.29,0.0,97.29,Credit Card,Web
TXN_0027548,CUST_02163,PROD_0192,2024-02-04,1,115.22,0.0,115.22,Credit Card,Web
TXN_0037766,CUST_00151,PROD_0089,2024-02-04,1,239.02,0.0,239.02,Credit Card,Web
TXN_0014743,CUST_00287,PROD_0168,2024-02-04,2,17.5,0.0,35.0,PayPal,Mobile App
TXN_0017104,CUST_00575,PROD_0055,2024-02-04,3,46.74,0.0,140.22,Credit Card,Web
TXN_0011761,CUST_01030,PROD_0115,2024-02-04,1,215.82,0.0,215.82,Credit Card,Mobile App
TXN_0040596,CUST_01570,PROD_0106,2024-02-04,1,71.17,0.0,71.17,Credit Card,Mobile App
TXN_0042642,CUST_04326,PROD_0012,2024-02-04,1,169.96,0.0,169.96,Credit Card,Mobile App
TXN_0039045,CUST_04706,PROD_0046,2024-02-04,1,926.52,0.05,880.19,Credit Card,Web
TXN_0012523,CUST_00311,PROD_0074,2024-02-04,2,1116.93,0.0,2233.86,Credit Card,Web
TXN_0038731,CUST_03652,PROD_0193,2024-02-04,1,59.82,0.15,50.85,Credit Card,Web
TXN_0011562,CUST_00417,PROD_0054,2024-02-04,1,38.05,0.0,38.05,Credit Card,Web
TXN_0037520,CUST_01570,PROD_0148,2024-02-04,1,332.02,0.0,332.02,Credit Card,Mobile App
TXN_0046588,CUST_04562,PROD_0138,2024-02-04,1,178.19,0.0,178.19,Debit Card,Web
TXN_0025326,CUST_00949,PROD_0070,2024-02-04,3,115.16,0.0,345.48,Debit Card,Web
TXN_0049911,CUST_01312,PROD_0092,2024-02-04,1,67.78,0.0,67.78,PayPal,In-Store
TXN_0010446,CUST_04119,PROD_0152,2024-02-04,4,231.2,0.0,924.8,Bank Transfer,Mobile App
TXN_0017201,CUST_03820,PROD_0122,2024-02-04,1,9.65,0.2,7.72,Credit Card,In-Store
TXN_0021558,CUST_04920,PROD_0124,2024-02-04,1,776.0,0.0,776.0,Debit Card,Mobile App
TXN_0034937,CUST_01985,PROD_0018,2024-02-04,1,222.83,0.0,222.83,Credit Card,In-Store
TXN_0042374,CUST_00329,PROD_0098,2024-02-04,1,437.63,0.0,437.63,Credit Card,Web
TXN_0002925,CUST_04167,PROD_0027,2024-02-04,1,62.45,0.0,62.45,PayPal,Web
TXN_0036646,CUST_00351,PROD_0008,2024-02-04,1,170.56,0.0,170.56,Bank Transfer,Mobile App
TXN_0036024,CUST_01096,PROD_0181,2024-02-04,1,485.65,0.0,485.65,Debit Card,Web
TXN_0027681,CUST_02040,PROD_0126,2024-02-04,2,88.58,0.15,150.59,Credit Card,Mobile App
TXN_0025163,CUST_04019,PROD_0074,2024-02-04,2,1116.93,0.0,2233.86,Credit Card,In-Store
TXN_0017429,CUST_01180,PROD_0066,2024-02-04,1,141.55,0.05,134.47,PayPal,In-Store
TXN_0044001,CUST_02948,PROD_0035,2024-02-04,1,80.63,0.0,80.63,Credit Card,Mobile App
TXN_0029632,CUST_04582,PROD_0111,2024-02-04,4,60.39,0.0,241.56,PayPal,Web
TXN_0022604,CUST_01610,PROD_0130,2024-02-04,2,287.87,0.0,575.74,Credit Card,Mobile App
TXN_0047929,CUST_03178,PROD_0118,2024-02-04,1,150.1,0.0,150.1,Credit Card,Web
TXN_0045152,CUST_01218,PROD_0014,2024-02-04,2,16.96,0.0,33.92,Debit Card,Mobile App
TXN_0030453,CUST_00596,PROD_0090,2024-02-04,1,312.35,0.0,312.35,Credit Card,Web
TXN_0039164,CUST_03177,PROD_0184,2024-02-04,3,327.05,0.0,981.15,Credit Card,Mobile App
TXN_0036514,CUST_00311,PROD_0134,2024-02-04,3,190.89,0.2,458.14,Credit Card,In-Store
TXN_0046379,CUST_03835,PROD_0149,2024-02-05,4,102.88,0.0,411.52,Credit Card,In-Store
TXN_0014386,CUST_03284,PROD_0003,2024-02-05,1,49.61,0.1,44.65,Debit Card,Mobile App
TXN_0015950,CUST_00258,PROD_0200,2024-02-05,2,582.15,0.2,931.44,Credit Card,Web
TXN_0018470,CUST_04765,PROD_0024,2024-02-05,3,34.45,0.0,103.35,Debit Card,Mobile App
TXN_0013623,CUST_01739,PROD_0094,2024-02-05,2,23.62,0.0,47.24,Credit Card,Web
TXN_0041954,CUST_02869,PROD_0128,2024-02-05,2,18.71,0.0,37.42,Credit Card,Mobile App
TXN_0040884,CUST_00844,PROD_0024,2024-02-05,1,34.45,0.0,34.45,Debit Card,Web
TXN_0048721,CUST_02209,PROD_0184,2024-02-05,4,327.05,0.1,1177.38,PayPal,Web
TXN_0006730,CUST_03652,PROD_0145,2024-02-05,1,39.14,0.0,39.14,Debit Card,Mobile App
TXN_0004016,CUST_01803,PROD_0172,2024-02-05,1,469.26,0.0,469.26,Credit Card,Web
TXN_0039064,CUST_00968,PROD_0172,2024-02-05,1,469.26,0.2,375.41,Credit Card,Mobile App
TXN_0049970,CUST_00263,PROD_0042,2024-02-05,3,51.04,0.0,153.12,Credit Card,Mobile App
TXN_0035328,CUST_03340,PROD_0135,2024-02-05,1,8.24,0.1,7.42,PayPal,Web
TXN_0045185,CUST_01468,PROD_0135,2024-02-05,3,8.24,0.0,24.72,Debit Card,Mobile App
TXN_0038224,CUST_03851,PROD_0116,2024-02-05,4,156.7,0.1,564.12,Credit Card,In-Store
TXN_0029146,CUST_03774,PROD_0047,2024-02-05,1,12.09,0.0,12.09,PayPal,Mobile App
TXN_0001140,CUST_00444,PROD_0092,2024-02-05,2,67.78,0.0,135.56,Credit Card,Web
TXN_0014902,CUST_04045,PROD_0177,2024-02-05,1,379.71,0.0,379.71,PayPal,Web
TXN_0017895,CUST_01803,PROD_0174,2024-02-05,2,154.75,0.2,247.6,PayPal,Web
TXN_0007472,CUST_01363,PROD_0200,2024-02-05,1,582.15,0.1,523.93,PayPal,Mobile App
TXN_0000365,CUST_01416,PROD_0086,2024-02-05,2,74.15,0.05,140.88,PayPal,Mobile App
TXN_0016169,CUST_03470,PROD_0149,2024-02-05,2,102.88,0.0,205.76,Debit Card,Web
TXN_0049172,CUST_02217,PROD_0157,2024-02-05,1,873.67,0.0,873.67,Debit Card,Web
TXN_0024147,CUST_03382,PROD_0118,2024-02-05,1,150.1,0.05,142.6,Debit Card,Mobile App
TXN_0020046,CUST_03998,PROD_0070,2024-02-05,1,115.16,0.15,97.89,Credit Card,Web
TXN_0040808,CUST_04181,PROD_0009,2024-02-05,1,66.89,0.0,66.89,Credit Card,Web
TXN_0047274,CUST_02899,PROD_0033,2024-02-05,1,20.26,0.0,20.26,Debit Card,Mobile App
TXN_0002562,CUST_04362,PROD_0075,2024-02-05,1,48.79,0.15,41.47,Debit Card,Web
TXN_0019812,CUST_04678,PROD_0159,2024-02-05,2,37.61,0.15,63.94,PayPal,Web
TXN_0004500,CUST_00250,PROD_0143,2024-02-05,4,179.4,0.1,645.84,Debit Card,Mobile App
TXN_0009114,CUST_04576,PROD_0147,2024-02-05,1,39.14,0.0,39.14,Debit Card,Mobile App
TXN_0046254,CUST_02459,PROD_0161,2024-02-05,2,404.26,0.05,768.09,Credit Card,Mobile App
TXN_0024277,CUST_01582,PROD_0127,2024-02-05,1,36.62,0.0,36.62,Credit Card,Web
TXN_0016746,CUST_04172,PROD_0074,2024-02-05,1,1116.93,0.0,1116.93,Credit Card,Mobile App
TXN_0033466,CUST_02238,PROD_0028,2024-02-05,1,128.99,0.0,128.99,Credit Card,Web
TXN_0034022,CUST_00349,PROD_0066,2024-02-05,1,141.55,0.0,141.55,Bank Transfer,Mobile App
TXN_0019785,CUST_00361,PROD_0087,2024-02-05,2,111.37,0.0,222.74,Credit Card,Web
TXN_0042285,CUST_03492,PROD_0031,2024-02-05,1,755.62,0.05,717.84,Debit Card,Web
TXN_0041661,CUST_01049,PROD_0160,2024-02-05,3,83.47,0.1,225.37,Credit Card,Mobile App
TXN_0026011,CUST_03797,PROD_0025,2024-02-05,2,1200.61,0.0,2401.22,Credit Card,Web
TXN_0036253,CUST_02394,PROD_0106,2024-02-05,1,71.17,0.1,64.05,Credit Card,Web
TXN_0009000,CUST_02505,PROD_0172,2024-02-05,1,469.26,0.0,469.26,Credit Card,Web
TXN_0004573,CUST_03342,PROD_0186,2024-02-05,2,142.9,0.0,285.8,Credit Card,Mobile App
TXN_0033252,CUST_01378,PROD_0091,2024-02-05,4,24.3,0.05,92.34,Credit Card,Web
TXN_0043157,CUST_04485,PROD_0138,2024-02-05,2,178.19,0.0,356.38,Credit Card,Web
TXN_0049993,CUST_03174,PROD_0191,2024-02-05,2,32.04,0.0,64.08,PayPal,Mobile App
TXN_0011949,CUST_00495,PROD_0136,2024-02-05,1,109.93,0.0,109.93,Credit Card,Web
TXN_0007093,CUST_04451,PROD_0024,2024-02-05,4,34.45,0.0,137.8,Bank Transfer,Web
TXN_0026069,CUST_04016,PROD_0150,2024-02-05,1,265.2,0.05,251.94,PayPal,Mobile App
TXN_0015383,CUST_03187,PROD_0144,2024-02-05,1,15.1,0.05,14.34,Credit Card,Web
TXN_0044330,CUST_00636,PROD_0047,2024-02-05,2,12.09,0.0,24.18,Credit Card,Web
TXN_0045053,CUST_04703,PROD_0033,2024-02-05,2,20.26,0.15,34.44,Credit Card,Mobile App
TXN_0041885,CUST_00275,PROD_0019,2024-02-05,2,445.11,0.1,801.2,Debit Card,Web
TXN_0049826,CUST_00928,PROD_0176,2024-02-05,1,136.79,0.0,136.79,Credit Card,Web
TXN_0013902,CUST_03478,PROD_0125,2024-02-05,2,10.24,0.0,20.48,Credit Card,Web
TXN_0043680,CUST_01612,PROD_0152,2024-02-05,1,231.2,0.0,231.2,Debit Card,Web
TXN_0037292,CUST_03309,PROD_0028,2024-02-05,1,128.99,0.1,116.09,PayPal,Mobile App
TXN_0049654,CUST_00699,PROD_0011,2024-02-05,1,30.44,0.0,30.44,Credit Card,Web
TXN_0000923,CUST_04037,PROD_0181,2024-02-05,1,485.65,0.0,485.65,Debit Card,Web
TXN_0018703,CUST_01740,PROD_0025,2024-02-05,2,1200.61,0.0,2401.22,PayPal,Mobile App
TXN_0004409,CUST_03469,PROD_0128,2024-02-05,2,18.71,0.0,37.42,Credit Card,Web
TXN_0044829,CUST_01080,PROD_0009,2024-02-05,1,66.89,0.15,56.86,Bank Transfer,Mobile App
TXN_0027565,CUST_01479,PROD_0176,2024-02-05,1,136.79,0.0,136.79,PayPal,Web
TXN_0040271,CUST_04692,PROD_0156,2024-02-05,3,60.24,0.05,171.68,Credit Card,Web
TXN_0037579,CUST_01997,PROD_0191,2024-02-05,3,32.04,0.1,86.51,Debit Card,Mobile App
TXN_0017927,CUST_02476,PROD_0189,2024-02-05,4,392.01,0.0,1568.04,Credit Card,Web
TXN_0044568,CUST_04426,PROD_0056,2024-02-05,3,369.47,0.0,1108.41,Bank Transfer,Web
TXN_0016984,CUST_00982,PROD_0157,2024-02-05,2,873.67,0.0,1747.34,Debit Card,Web
TXN_0000420,CUST_01828,PROD_0200,2024-02-05,1,582.15,0.0,582.15,Bank Transfer,Web
TXN_0040733,CUST_01052,PROD_0100,2024-02-05,1,65.11,0.0,65.11,Credit Card,Mobile App
TXN_0016957,CUST_04488,PROD_0102,2024-02-05,1,1341.68,0.0,1341.68,Credit Card,Web
TXN_0048244,CUST_01095,PROD_0019,2024-02-05,1,445.11,0.0,445.11,PayPal,Mobile App
TXN_0024625,CUST_04742,PROD_0064,2024-02-05,1,280.59,0.0,280.59,Credit Card,Mobile App
TXN_0029554,CUST_03115,PROD_0053,2024-02-05,2,181.19,0.0,362.38,Credit Card,Mobile App
TXN_0016069,CUST_02905,PROD_0045,2024-02-05,1,541.19,0.0,541.19,Credit Card,Mobile App
TXN_0000174,CUST_01803,PROD_0141,2024-02-05,1,150.16,0.0,150.16,PayPal,In-Store
TXN_0013796,CUST_02253,PROD_0110,2024-02-05,1,42.45,0.0,42.45,Credit Card,In-Store
TXN_0029444,CUST_02395,PROD_0134,2024-02-05,2,190.89,0.0,381.78,Bank Transfer,Mobile App
TXN_0003668,CUST_02776,PROD_0014,2024-02-05,1,16.96,0.0,16.96,Debit Card,Web
TXN_0048536,CUST_03061,PROD_0069,2024-02-05,1,17.1,0.0,17.1,Debit Card,Mobile App
TXN_0014976,CUST_01157,PROD_0098,2024-02-05,2,437.63,0.15,743.97,Credit Card,Web
TXN_0030466,CUST_04431,PROD_0181,2024-02-05,2,485.65,0.2,777.04,Debit Card,Web
TXN_0032685,CUST_01339,PROD_0123,2024-02-05,1,287.0,0.0,287.0,PayPal,Web
TXN_0015909,CUST_01091,PROD_0120,2024-02-05,2,79.92,0.0,159.84,Bank Transfer,Web
TXN_0022302,CUST_01157,PROD_0153,2024-02-05,2,155.18,0.0,310.36,Credit Card,Web
TXN_0012132,CUST_00287,PROD_0138,2024-02-05,1,178.19,0.0,178.19,Credit Card,Web
TXN_0003871,CUST_02766,PROD_0178,2024-02-05,1,429.63,0.15,365.19,Debit Card,Mobile App
TXN_0021312,CUST_04131,PROD_0185,2024-02-05,3,127.5,0.0,382.5,PayPal,In-Store
TXN_0020700,CUST_04737,PROD_0154,2024-02-05,1,16.78,0.0,16.78,Credit Card,Mobile App
TXN_0039189,CUST_02134,PROD_0165,2024-02-05,2,87.24,0.1,157.03,Credit Card,Web
TXN_0006023,CUST_03185,PROD_0107,2024-02-05,2,27.59,0.0,55.18,PayPal,Web
TXN_0017620,CUST_00677,PROD_0151,2024-02-05,1,72.89,0.0,72.89,Debit Card,Web
TXN_0037142,CUST_02475,PROD_0009,2024-02-05,1,66.89,0.0,66.89,Debit Card,Web
TXN_0019636,CUST_03023,PROD_0132,2024-02-05,1,41.51,0.0,41.51,Credit Card,In-Store
TXN_0029264,CUST_04906,PROD_0122,2024-02-05,1,9.65,0.0,9.65,Debit Card,Mobile App
TXN_0027306,CUST_00850,PROD_0101,2024-02-06,1,353.24,0.0,353.24,Credit Card,In-Store
TXN_0028317,CUST_04454,PROD_0013,2024-02-06,1,151.87,0.0,151.87,Debit Card,Web
TXN_0020165,CUST_04911,PROD_0135,2024-02-06,3,8.24,0.1,22.25,Credit Card,In-Store
TXN_0018397,CUST_02739,PROD_0134,2024-02-06,2,190.89,0.0,381.78,Credit Card,Web
TXN_0045094,CUST_02733,PROD_0022,2024-02-06,1,23.16,0.0,23.16,Credit Card,Mobile App
TXN_0038551,CUST_00243,PROD_0058,2024-02-06,1,404.61,0.0,404.61,Credit Card,Mobile App
TXN_0038073,CUST_03900,PROD_0145,2024-02-06,3,39.14,0.1,105.68,PayPal,Mobile App
TXN_0013609,CUST_01955,PROD_0042,2024-02-06,1,51.04,0.05,48.49,Credit Card,In-Store
TXN_0000459,CUST_01547,PROD_0127,2024-02-06,1,36.62,0.0,36.62,Credit Card,Web
