customer_id,signup_date,country,age,gender,segment
CUST_02446,2023-08-09,France,29,M,VIP
CUST_02447,2023-07-09,Germany,48,F,New
CUST_02448,2023-05-23,USA,54,M,At-Risk
CUST_02449,2023-02-12,France,47,M,New
CUST_02450,2023-09-07,USA,35,M,New
CUST_02451,2023-07-17,Germany,39,M,Regular
CUST_02452,2024-12-06,UK,19,M,VIP
CUST_02453,2024-02-12,USA,36,F,New
CUST_02454,2023-09-11,Germany,27,M,Regular
CUST_02455,2024-02-28,Canada,46,M,At-Risk
CUST_02456,2023-04-12,Japan,68,F,VIP
CUST_02457,2023-11-21,Germany,43,F,New
CUST_02458,2024-04-02,UK,18,F,VIP
CUST_02459,2023-12-23,USA,33,F,VIP
CUST_02460,2023-10-21,USA,39,F,Regular
CUST_02461,2024-12-26,UK,39,F,VIP
CUST_02462,2024-10-04,UK,29,F,At-Risk
CUST_02463,2024-03-31,Australia,40,F,Regular
CUST_02464,2024-02-20,UK,23,F,New
CUST_02465,2024-03-29,UK,26,M,Regular
CUST_02466,2023-05-27,UK,45,F,New
CUST_02467,2023-10-16,Canada,25,F,New
CUST_02468,2023-01-29,France,44,F,Regular
CUST_02469,2023-12-14,Germany,21,M,New
CUST_02470,2024-02-01,USA,59,M,Regular
CUST_02471,2023-06-16,Brazil,28,F,VIP
CUST_02472,2024-12-04,USA,35,M,Regular
CUST_02473,2024-10-25,Canada,41,F,At-Risk
CUST_02474,2024-06-11,Germany,31,F,New
CUST_02475,2024-01-25,UK,39,F,VIP
CUST_02476,2024-09-27,UK,44,F,VIP
CUST_02477,2023-04-06,France,49,F,New
CUST_02478,2024-07-31,USA,47,F,New
CUST_02479,2023-04-02,Canada,35,F,New
CUST_02480,2024-08-02,UK,36,F,VIP
CUST_02481,2023-07-21,USA,66,Other,VIP
CUST_02482,2024-10-02,USA,49,F,New
CUST_02483,2024-11-20,UK,26,Other,Regular
CUST_02484,2023-04-19,UK,39,M,New
CUST_02485,2023-12-04,UK,33,M,Regular
CUST_02486,2024-12-17,France,36,M,At-Risk
CUST_02487,2023-12-19,UK,23,M,New
CUST_02488,2024-09-22,Japan,33,F,At-Risk
CUST_02489,2024-03-05,Germany,59,M,VIP
CUST_02490,2023-10-01,Brazil,44,Other,At-Risk
CUST_02491,2023-07-28,USA,18,M,New
CUST_02492,2023-05-29,UK,52,M,New
CUST_02493,2024-07-10,USA,51,M,New
CUST_02494,2023-10-10,Germany,33,F,Regular
CUST_02495,2024-01-09,Canada,46,M,Regular
CUST_02496,2023-12-26,USA,27,M,New
CUST_02497,2024-02-26,USA,32,F,VIP
CUST_02498,2024-09-23,Canada,55,M,New
CUST_02499,2024-12-16,USA,34,M,New
CUST_02500,2023-10-25,France,18,F,Regular
CUST_02501,2024-08-27,Germany,37,M,New
CUST_02502,2024-07-12,Canada,37,M,New
CUST_02503,2024-02-23,USA,52,M,New
CUST_02504,2024-11-28,USA,38,M,At-Risk
CUST_02505,2023-05-27,Germany,32,F,VIP
CUST_02506,2023-03-21,Australia,50,M,Regular
CUST_02507,2024-09-15,UK,39,F,Regular
CUST_02508,2023-11-17,USA,28,F,Regular
CUST_02509,2024-09-10,Germany,51,M,New
CUST_02510,2024-10-13,Australia,40,Other,Regular
CUST_02511,2023-02-15,Canada,38,M,Regular
CUST_02512,2024-10-06,Japan,40,M,Regular
CUST_02513,2023-11-24,USA,25,M,Regular
CUST_02514,2024-01-08,USA,31,M,Regular
CUST_02515,2024-04-02,Germany,38,F,New
CUST_02516,2024-11-07,Canada,35,M,At-Risk
CUST_02517,2023-01-14,USA,53,F,New
CUST_02518,2023-12-15,USA,40,F,At-Risk
CUST_02519,2024-05-17,Brazil,48,M,New
CUST_02520,2024-06-11,USA,38,F,New
CUST_02521,2024-05-20,UK,50,F,Regular
CUST_02522,2023-04-09,Germany,42,M,New
CUST_02523,2023-08-07,Germany,38,M,VIP
CUST_02524,2023-09-19,Brazil,37,M,Regular
CUST_02525,2024-08-10,UK,26,F,Regular
CUST_02526,2023-07-23,Germany,44,F,New
CUST_02527,2023-06-03,Germany,37,M,New
CUST_02528,2024-11-29,Germany,31,F,New
CUST_02529,2023-01-07,France,51,F,Regular
CUST_02530,2024-12-29,USA,22,F,Regular
CUST_02531,2024-05-09,USA,32,M,Regular
CUST_02532,2024-08-27,USA,50,M,At-Risk
CUST_02533,2023-08-04,USA,41,M,Regular
CUST_02534,2023-01-11,Germany,37,F,At-Risk
CUST_02535,2024-06-22,Canada,41,F,New
CUST_02536,2024-08-31,France,40,F,New
CUST_02537,2024-06-24,Brazil,19,M,New
CUST_02538,2023-04-15,UK,33,M,New
CUST_02539,2024-07-04,UK,57,F,Regular
CUST_02540,2024-07-15,UK,30,F,Regular
CUST_02541,2024-04-25,USA,34,F,Regular
CUST_02542,2024-07-13,USA,31,M,Regular
CUST_02543,2024-09-09,Germany,36,M,At-Risk
CUST_02544,2024-03-23,Japan,31,F,At-Risk
CUST_02545,2023-03-06,USA,43,Other,New
CUST_02546,2023-12-22,USA,40,F,New
CUST_02547,2023-02-26,Brazil,47,F,New
CUST_02548,2023-10-25,USA,25,F,New
CUST_02549,2023-10-25,Canada,33,M,Regular
CUST_02550,2023-02-18,France,35,F,Regular
CUST_02551,2023-09-12,Australia,43,F,New
CUST_02552,2023-03-23,UK,28,Other,Regular
CUST_02553,2024-08-13,France,48,M,Regular
CUST_02554,2024-11-22,UK,52,M,New
CUST_02555,2023-02-22,France,26,F,New
CUST_02556,2024-11-28,UK,32,M,At-Risk
CUST_02557,2024-01-17,USA,31,M,Regular
CUST_02558,2023-08-07,Germany,69,M,New
CUST_02559,2023-02-26,Germany,32,F,New
CUST_02560,2024-01-01,Brazil,58,F,New
CUST_02561,2024-08-02,Brazil,22,M,New
CUST_02562,2024-05-31,France,26,F,VIP
CUST_02563,2023-02-06,USA,29,M,New
CUST_02564,2023-02-23,Brazil,27,F,New
CUST_02565,2023-10-22,Germany,34,F,New
CUST_02566,2023-08-04,Canada,29,F,VIP
CUST_02567,2023-06-19,Australia,28,M,New
CUST_02568,2023-07-25,USA,51,F,New
CUST_02569,2024-08-09,Canada,52,F,Regular
CUST_02570,2024-11-09,USA,49,F,Regular
CUST_02571,2023-10-23,UK,44,M,New
CUST_02572,2024-10-23,Germany,39,M,New
CUST_02573,2023-08-23,USA,32,F,VIP
CUST_02574,2023-12-14,Brazil,26,M,At-Risk
CUST_02575,2023-06-15,USA,42,M,New
CUST_02576,2024-04-12,USA,23,F,New
CUST_02577,2024-12-15,Germany,26,M,New
CUST_02578,2024-03-16,France,51,Other,VIP
CUST_02579,2023-09-19,Australia,60,M,Regular
CUST_02580,2024-04-17,France,42,F,VIP
CUST_02581,2023-03-31,France,51,F,Regular
CUST_02582,2024-10-10,UK,35,F,At-Risk
CUST_02583,2024-01-03,USA,21,Other,At-Risk
CUST_02584,2023-11-25,USA,45,M,VIP
CUST_02585,2024-03-03,Germany,44,F,Regular
CUST_02586,2024-04-01,France,38,F,New
CUST_02587,2023-02-22,UK,35,M,Regular
CUST_02588,2024-05-13,Brazil,49,F,Regular
CUST_02589,2023-06-26,Germany,26,M,Regular
CUST_02590,2024-06-05,USA,28,F,New
CUST_02591,2024-08-23,USA,25,M,Regular
CUST_02592,2024-08-09,Canada,39,F,Regular
CUST_02593,2024-02-08,Brazil,24,F,Regular
CUST_02594,2024-01-15,Canada,29,M,New
CUST_02595,2023-04-15,USA,29,F,Regular
CUST_02596,2024-07-20,Japan,34,M,New
CUST_02597,2023-07-18,USA,20,M,At-Risk
CUST_02598,2023-12-29,USA,39,M,Regular
CUST_02599,2023-07-27,Japan,52,M,New
CUST_02600,2023-04-08,USA,39,M,New
CUST_02601,2024-04-04,France,56,F,Regular
CUST_02602,2023-02-09,USA,54,F,New
CUST_02603,2024-06-30,Germany,47,F,At-Risk
CUST_02604,2023-08-20,Australia,38,M,Regular
CUST_02605,2023-01-01,USA,38,F,New
CUST_02606,2024-01-09,France,47,F,Regular
CUST_02607,2023-02-04,USA,33,M,New
CUST_02608,2023-07-21,France,18,F,VIP
CUST_02609,2024-05-31,USA,43,F,New
CUST_02610,2023-02-15,USA,24,F,At-Risk
CUST_02611,2024-09-04,USA,26,M,Regular
CUST_02612,2023-01-03,USA,38,M,VIP
CUST_02613,2023-06-30,Australia,36,F,New
CUST_02614,2024-06-24,UK,21,F,New
CUST_02615,2023-08-19,USA,39,M,Regular
CUST_02616,2023-03-16,UK,49,M,Regular
CUST_02617,2023-09-20,USA,24,F,New
CUST_02618,2023-07-17,Brazil,53,F,New
CUST_02619,2024-09-07,Japan,19,F,New
CUST_02620,2023-08-17,UK,63,M,Regular
CUST_02621,2024-07-29,Canada,33,M,New
CUST_02622,2024-10-13,Germany,39,M,New
CUST_02623,2023-11-13,USA,18,M,New
CUST_02624,2024-10-26,France,37,M,Regular
CUST_02625,2023-10-03,Germany,40,F,New
CUST_02626,2024-12-04,France,36,F,At-Risk
CUST_02627,2023-03-07,Canada,31,F,New
CUST_02628,2024-05-16,UK,26,M,At-Risk
CUST_02629,2023-12-27,Australia,51,M,Regular
CUST_02630,2023-10-10,Brazil,38,M,New
CUST_02631,2024-04-06,UK,56,M,New
CUST_02632,2024-05-28,Germany,31,F,Regular
CUST_02633,2023-01-04,USA,32,M,Regular
CUST_02634,2023-05-02,Japan,47,M,Regular
CUST_02635,2024-06-04,France,18,M,New
CUST_02636,2024-05-01,USA,23,M,At-Risk
CUST_02637,2024-12-06,USA,51,F,At-Risk
CUST_02638,2024-07-09,France,23,M,Regular
CUST_02639,2024-11-25,USA,18,F,Regular
CUST_02640,2024-05-27,USA,60,F,Regular
CUST_02641,2023-08-06,UK,21,M,New
CUST_02642,2023-03-18,USA,40,M,New
CUST_02643,2024-07-24,UK,38,F,Regular
CUST_02644,2024-04-15,USA,18,F,VIP
CUST_02645,2023-02-05,USA,34,M,New
CUST_02646,2023-09-20,France,43,M,Regular
CUST_02647,2024-11-29,Germany,42,M,At-Risk
CUST_02648,2024-01-01,USA,48,M,New
CUST_02649,2023-11-12,USA,33,M,New
CUST_02650,2023-12-01,Germany,46,M,VIP
CUST_02651,2023-06-02,USA,29,M,New
CUST_02652,2023-09-27,USA,21,M,New
CUST_02653,2023-09-27,USA,22,M,New
CUST_02654,2023-02-08,Brazil,20,F,New
CUST_02655,2024-07-14,Brazil,50,F,At-Risk
CUST_02656,2023-11-01,Brazil,19,F,Regular
CUST_02657,2024-08-23,France,41,M,Regular
CUST_02658,2024-09-12,France,34,F,Regular
CUST_02659,2023-06-04,UK,36,M,At-Risk
CUST_02660,2024-04-24,France,54,F,New
CUST_02661,2023-12-11,USA,32,M,New
CUST_02662,2024-10-04,France,45,M,At-Risk
CUST_02663,2023-06-07,Brazil,38,F,At-Risk
CUST_02664,2024-05-09,Germany,36,F,New
CUST_02665,2024-03-19,UK,65,F,New
CUST_02666,2023-08-04,USA,20,M,Regular
CUST_02667,2023-04-10,France,53,M,New
CUST_02668,2024-04-20,France,45,M,Regular
CUST_02669,2024-06-23,Canada,32,F,New
CUST_02670,2023-08-19,USA,57,F,New
CUST_02671,2024-04-15,Brazil,18,F,Regular
CUST_02672,2023-10-16,Germany,31,M,At-Risk
CUST_02673,2024-06-04,Canada,23,F,Regular
CUST_02674,2023-05-26,Germany,42,M,New
CUST_02675,2024-10-11,Germany,24,M,At-Risk
CUST_02676,2023-07-29,Germany,43,F,Regular
CUST_02677,2023-09-26,Brazil,35,F,New
CUST_02678,2023-02-12,Japan,32,M,New
CUST_02679,2023-03-23,USA,42,M,New
CUST_02680,2024-01-12,USA,34,M,Regular
CUST_02681,2023-07-15,Australia,24,M,Regular
CUST_02682,2024-09-01,Germany,71,M,New
CUST_02683,2023-01-11,Germany,32,M,New
CUST_02684,2023-10-04,UK,18,M,New
CUST_02685,2023-09-04,USA,27,Other,Regular
CUST_02686,2023-01-15,Brazil,22,F,New
CUST_02687,2023-04-01,Brazil,47,F,New
CUST_02688,2023-10-29,USA,41,Other,At-Risk
CUST_02689,2023-12-26,USA,42,F,Regular
CUST_02690,2023-10-23,Canada,33,M,New
CUST_02691,2024-01-23,USA,34,M,Regular
CUST_02692,2024-03-10,Canada,33,F,New
CUST_02693,2023-01-08,USA,37,F,Regular
CUST_02694,2023-12-05,Germany,48,F,Regular
CUST_02695,2024-12-04,Australia,42,F,Regular
CUST_02696,2024-01-14,France,44,M,Regular
CUST_02697,2024-05-09,UK,43,M,New
CUST_02698,2023-08-16,France,48,M,Regular
CUST_02699,2024-07-19,USA,41,M,New
CUST_02700,2024-07-18,USA,42,M,New
CUST_02701,2024-01-16,Japan,52,M,At-Risk
CUST_02702,2024-12-13,Brazil,30,M,Regular
CUST_02703,2023-04-02,France,27,M,At-Risk
CUST_02704,2023-01-13,UK,23,M,New
CUST_02705,2024-07-16,USA,40,M,Regular
CUST_02706,2024-08-12,USA,18,M,New
CUST_02707,2023-03-29,Germany,43,M,Regular
CUST_02708,2023-07-13,Brazil,36,F,New
CUST_02709,2023-01-13,Germany,51,F,New
CUST_02710,2023-08-03,Canada,29,M,New
CUST_02711,2024-07-18,USA,35,M,Regular
CUST_02712,2024-01-14,UK,51,F,New
CUST_02713,2023-09-12,USA,54,F,VIP
CUST_02714,2023-09-29,UK,29,F,New
CUST_02715,2023-01-01,USA,40,M,New
CUST_02716,2023-08-07,Australia,41,F,New
CUST_02717,2024-04-16,USA,42,F,At-Risk
CUST_02718,2024-12-12,Australia,34,F,New
CUST_02719,2024-09-10,UK,53,M,New
CUST_02720,2023-01-18,Japan,18,F,VIP
CUST_02721,2024-10-17,Germany,32,F,New
CUST_02722,2024-07-25,Australia,43,F,Regular
CUST_02723,2024-07-23,USA,43,M,New
CUST_02724,2023-12-01,Brazil,54,F,Regular
CUST_02725,2023-10-18,Australia,52,M,New
CUST_02726,2023-08-10,USA,34,M,Regular
CUST_02727,2023-02-17,USA,53,F,VIP
CUST_02728,2023-06-16,UK,29,M,VIP
CUST_02729,2023-06-30,Australia,49,F,Regular
CUST_02730,2023-12-20,Germany,59,F,At-Risk
CUST_02731,2024-06-29,Germany,52,M,New
CUST_02732,2023-12-12,USA,39,F,New
CUST_02733,2023-02-12,USA,34,F,Regular
CUST_02734,2024-11-30,Brazil,19,M,Regular
CUST_02735,2024-11-19,USA,41,F,New
CUST_02736,2024-07-27,France,24,M,Regular
CUST_02737,2024-12-24,Australia,28,M,New
CUST_02738,2024-02-02,USA,23,M,Regular
CUST_02739,2024-12-03,France,32,M,VIP
CUST_02740,2023-02-25,USA,37,M,Regular
CUST_02741,2023-09-24,Germany,41,Other,New
CUST_02742,2023-06-14,USA,30,F,Regular
CUST_02743,2023-05-23,Brazil,50,F,Regular
CUST_02744,2023-04-13,USA,35,M,New
CUST_02745,2024-03-30,UK,28,F,Regular
CUST_02746,2024-07-24,Germany,40,M,At-Risk
CUST_02747,2024-02-27,USA,61,M,New
CUST_02748,2023-04-18,Brazil,42,M,New
CUST_02749,2024-08-15,USA,33,M,New
CUST_02750,2024-04-09,France,19,M,Regular
CUST_02751,2023-10-11,USA,35,F,At-Risk
CUST_02752,2024-05-07,France,40,F,Regular
CUST_02753,2023-07-09,USA,33,M,New
CUST_02754,2023-09-09,UK,18,M,Regular
CUST_02755,2024-10-31,USA,27,M,Regular
CUST_02756,2023-08-01,Brazil,55,Other,Regular
CUST_02757,2023-12-10,USA,55,F,New
CUST_02758,2024-10-11,Canada,27,F,Regular
CUST_02759,2024-05-31,Canada,46,F,Regular
CUST_02760,2023-02-15,USA,23,M,New
CUST_02761,2023-04-18,Germany,54,Other,Regular
CUST_02762,2023-01-06,USA,40,M,At-Risk
CUST_02763,2024-04-05,UK,49,M,New
CUST_02764,2023-11-23,France,18,F,At-Risk
CUST_02765,2023-04-09,France,46,M,New
CUST_02766,2024-11-30,France,37,F,Regular
CUST_02767,2024-01-22,USA,48,M,New
CUST_02768,2023-06-26,UK,48,F,New
CUST_02769,2024-01-01,USA,38,M,Regular
CUST_02770,2024-05-11,France,30,M,Regular
CUST_02771,2023-02-25,Germany,47,F,VIP
CUST_02772,2023-07-20,France,37,F,Regular
CUST_02773,2024-08-12,USA,27,Other,Regular
CUST_02774,2023-12-02,USA,26,F,At-Risk
CUST_02775,2024-02-04,USA,20,F,Regular
CUST_02776,2023-11-12,USA,31,F,New
CUST_02777,2023-02-02,USA,51,M,New
CUST_02778,2023-05-01,Brazil,40,M,New
CUST_02779,2023-11-22,Canada,31,M,Regular
CUST_02780,2023-06-02,Germany,47,F,New
CUST_02781,2023-02-06,UK,28,M,New
CUST_02782,2024-09-07,USA,39,F,New
CUST_02783,2024-12-17,Canada,35,F,Regular
CUST_02784,2024-08-01,USA,47,F,New
CUST_02785,2024-09-15,Australia,19,M,New
CUST_02786,2023-06-26,UK,27,M,Regular
CUST_02787,2024-12-02,USA,18,F,VIP
CUST_02788,2023-05-24,Australia,34,M,New
CUST_02789,2024-11-25,USA,52,M,Regular
CUST_02790,2024-12-27,Germany,31,M,New
CUST_02791,2024-06-03,Germany,31,M,At-Risk
CUST_02792,2024-12-17,USA,48,M,New
CUST_02793,2024-02-20,UK,50,F,At-Risk
CUST_02794,2023-07-09,France,36,M,At-Risk
CUST_02795,2023-11-16,Brazil,46,F,VIP
CUST_02796,2024-03-09,USA,25,M,New
CUST_02797,2023-02-23,Australia,54,F,Regular
CUST_02798,2024-03-30,USA,63,F,New
CUST_02799,2024-12-17,USA,44,M,At-Risk
CUST_02800,2023-05-19,USA,18,M,VIP
CUST_02801,2024-08-01,USA,31,M,At-Risk
CUST_02802,2024-10-24,USA,45,F,Regular
CUST_02803,2024-11-19,Japan,32,F,Regular
CUST_02804,2024-12-01,USA,53,F,Regular
CUST_02805,2024-01-16,USA,45,M,New
CUST_02806,2024-12-14,USA,29,M,Regular
CUST_02807,2024-07-06,France,38,M,Regular
CUST_02808,2023-04-29,Canada,27,M,At-Risk
CUST_02809,2023-12-15,USA,35,F,Regular
CUST_02810,2024-06-08,USA,31,M,At-Risk
CUST_02811,2023-06-30,USA,52,F,At-Risk
CUST_02812,2024-04-12,USA,63,F,Regular
CUST_02813,2024-05-01,USA,20,F,New
CUST_02814,2023-04-29,UK,18,M,Regular
CUST_02815,2024-02-17,USA,35,F,Regular
CUST_02816,2024-07-17,Germany,19,Other,New
CUST_02817,2023-12-31,USA,38,F,New
CUST_02818,2023-01-09,Australia,46,F,At-Risk
CUST_02819,2023-01-07,Australia,55,F,New
CUST_02820,2023-09-18,Germany,40,F,Regular
CUST_02821,2024-11-07,UK,35,M,VIP
CUST_02822,2023-06-16,UK,18,F,Regular
CUST_02823,2024-04-08,UK,38,F,Regular
CUST_02824,2023-06-12,Brazil,38,Other,Regular
CUST_02825,2023-08-23,UK,45,F,Regular
CUST_02826,2024-09-11,Canada,29,M,New
CUST_02827,2024-06-16,Australia,32,F,At-Risk
CUST_02828,2023-03-11,USA,20,Other,Regular
CUST_02829,2023-11-09,Germany,18,M,Regular
CUST_02830,2023-01-22,USA,24,M,Regular
CUST_02831,2023-12-18,USA,19,F,New
CUST_02832,2024-04-28,UK,42,M,At-Risk
CUST_02833,2023-03-28,USA,31,M,VIP
CUST_02834,2023-07-30,Canada,31,M,New
CUST_02835,2023-10-18,USA,26,F,At-Risk
CUST_02836,2024-11-02,UK,18,M,Regular
CUST_02837,2024-12-26,Germany,56,M,Regular
CUST_02838,2023-02-02,France,25,F,Regular
CUST_02839,2024-07-09,UK,33,F,New
CUST_02840,2023-09-29,Canada,20,Other,Regular
CUST_02841,2023-10-14,Germany,49,M,New
CUST_02842,2024-07-04,UK,39,F,Regular
CUST_02843,2024-11-01,USA,28,M,Regular
CUST_02844,2024-11-25,UK,33,F,At-Risk
CUST_02845,2024-02-26,Canada,58,F,Regular
CUST_02846,2023-09-18,Germany,37,M,New
CUST_02847,2024-07-28,Canada,35,F,At-Risk
CUST_02848,2023-07-03,UK,26,M,Regular
CUST_02849,2024-02-16,USA,18,F,Regular
CUST_02850,2023-09-19,USA,36,M,New
CUST_02851,2024-04-24,USA,41,F,At-Risk
CUST_02852,2023-06-25,France,51,M,At-Risk
CUST_02853,2023-05-20,Brazil,18,M,VIP
CUST_02854,2024-11-01,USA,24,Other,At-Risk
CUST_02855,2023-03-16,UK,31,F,New
CUST_02856,2024-01-05,UK,37,F,At-Risk
CUST_02857,2023-06-11,UK,36,M,Regular
CUST_02858,2023-01-29,USA,36,M,New
CUST_02859,2023-01-27,USA,42,F,Regular
CUST_02860,2023-05-08,USA,27,F,Regular
CUST_02861,2024-09-24,USA,49,M,New
CUST_02862,2023-07-26,USA,43,F,New
CUST_02863,2024-11-24,USA,34,M,New
CUST_02864,2024-02-29,France,57,M,New
CUST_02865,2023-11-15,USA,56,M,New
CUST_02866,2024-02-28,Japan,49,F,New
CUST_02867,2024-01-13,USA,18,F,New
CUST_02868,2024-07-07,USA,56,F,At-Risk
CUST_02869,2023-07-26,UK,47,F,VIP
CUST_02870,2023-09-15,USA,62,M,New
CUST_02871,2024-10-14,Canada,52,F,At-Risk
CUST_02872,2024-11-21,USA,56,F,Regular
CUST_02873,2024-10-13,Australia,48,F,Regular
CUST_02874,2023-11-03,Canada,54,M,Regular
CUST_02875,2024-07-23,Germany,61,F,Regular
CUST_02876,2023-12-14,Germany,40,F,New
CUST_02877,2023-12-30,France,19,Other,New
CUST_02878,2023-05-30,UK,34,Other,Regular
CUST_02879,2024-03-07,France,42,F,Regular
CUST_02880,2023-05-16,USA,38,M,VIP
CUST_02881,2023-08-31,USA,23,F,New
CUST_02882,2024-09-16,UK,18,F,Regular
CUST_02883,2023-06-01,Germany,29,F,Regular
CUST_02884,2023-02-21,Canada,47,M,At-Risk
CUST_02885,2023-02-20,USA,56,M,New
CUST_02886,2024-11-17,Canada,48,M,At-Risk
CUST_02887,2024-01-06,USA,50,M,VIP
CUST_02888,2023-10-26,UK,37,M,Regular
CUST_02889,2024-08-14,USA,18,F,Regular
CUST_02890,2024-09-02,UK,32,M,New
CUST_02891,2023-08-31,USA,34,M,At-Risk
CUST_02892,2024-05-21,Germany,32,M,New
CUST_02893,2024-07-16,Brazil,38,M,Regular
CUST_02894,2024-04-22,UK,43,Other,New
CUST_02895,2023-04-21,UK,48,M,Regular
CUST_02896,2024-10-01,Canada,34,M,Regular
CUST_02897,2024-01-29,France,18,F,At-Risk
CUST_02898,2023-07-26,UK,32,F,Regular
CUST_02899,2023-11-07,USA,38,M,At-Risk
CUST_02900,2023-01-28,Canada,52,F,Regular
CUST_02901,2023-04-04,Germany,31,F,New
CUST_02902,2024-07-12,USA,44,F,New
CUST_02903,2023-01-01,USA,41,F,Regular
CUST_02904,2023-11-01,Brazil,38,Other,New
CUST_02905,2024-01-17,USA,49,M,Regular
CUST_02906,2023-02-09,Japan,30,M,New
CUST_02907,2024-12-11,USA,31,M,Regular
CUST_02908,2023-06-15,Brazil,37,M,Regular
CUST_02909,2023-08-11,UK,30,F,Regular
CUST_02910,2023-08-10,UK,44,F,New
CUST_02911,2023-06-18,Canada,29,M,New
CUST_02912,2023-01-02,UK,40,M,New
CUST_02913,2024-06-16,Germany,36,M,New
CUST_02914,2024-12-06,USA,40,F,Regular
CUST_02915,2023-06-13,USA,32,F,Regular
CUST_02916,2024-04-29,USA,33,F,New
CUST_02917,2024-06-25,France,39,F,Regular
CUST_02918,2024-09-11,USA,40,F,Regular
CUST_02919,2023-11-05,USA,37,F,New
CUST_02920,2023-08-10,UK,58,M,Regular
CUST_02921,2023-08-26,France,26,F,New
CUST_02922,2024-06-04,France,37,F,Regular
CUST_02923,2024-08-19,USA,19,F,VIP
CUST_02924,2023-05-13,USA,42,Other,New
CUST_02925,2023-09-28,Australia,24,F,Regular
CUST_02926,2024-10-20,USA,34,F,Regular
CUST_02927,2024-08-11,Canada,33,F,New
CUST_02928,2024-12-19,Canada,41,M,Regular
CUST_02929,2024-07-04,Brazil,31,F,Regular
CUST_02930,2023-10-15,USA,30,F,Regular
CUST_02931,2024-03-07,Canada,55,M,Regular
CUST_02932,2024-04-27,Brazil,41,F,VIP
CUST_02933,2023-02-27,Germany,31,F,At-Risk
CUST_02934,2024-02-02,USA,34,F,Regular
CUST_02935,2024-06-01,USA,57,Other,At-Risk
CUST_02936,2023-05-03,USA,35,M,New
CUST_02937,2024-07-23,Germany,29,F,Regular
CUST_02938,2024-03-02,Germany,29,F,New
CUST_02939,2024-11-26,UK,31,M,New
CUST_02940,2023-01-31,UK,30,M,Regular
CUST_02941,2023-07-13,UK,22,F,Regular
CUST_02942,2024-03-15,France,24,F,Regular
CUST_02943,2023-08-05,Australia,28,F,Regular
CUST_02944,2024-06-05,USA,45,F,Regular
CUST_02945,2024-07-08,UK,33,M,Regular
CUST_02946,2023-03-16,USA,35,M,New
CUST_02947,2024-01-11,France,53,M,New
CUST_02948,2024-01-07,Brazil,53,Other,New
CUST_02949,2023-09-27,Australia,34,M,Regular
CUST_02950,2024-11-12,USA,30,Other,New
CUST_02951,2024-08-27,Australia,27,Other,New
CUST_02952,2024-05-23,USA,46,Other,Regular
CUST_02953,2024-06-05,Germany,35,M,Regular
CUST_02954,2023-12-04,USA,33,F,Regular
CUST_02955,2024-11-03,Canada,28,M,New
CUST_02956,2024-05-22,Germany,28,M,Regular
CUST_02957,2024-06-16,France,41,M,VIP
CUST_02958,2024-09-21,Canada,22,F,At-Risk
CUST_02959,2023-07-20,USA,49,M,Regular
CUST_02960,2024-08-12,USA,31,F,New
CUST_02961,2023-05-23,Canada,36,M,Regular
CUST_02962,2023-09-10,USA,21,M,New
CUST_02963,2023-09-02,USA,37,M,New
CUST_02964,2024-12-15,UK,34,F,New
CUST_02965,2024-09-17,Germany,37,F,VIP
CUST_02966,2024-05-26,USA,55,F,Regular
CUST_02967,2024-06-14,USA,40,F,Regular
CUST_02968,2024-02-15,USA,28,Other,Regular
CUST_02969,2024-11-22,UK,29,F,New
CUST_02970,2023-12-29,Canada,45,F,Regular
CUST_02971,2023-10-05,Japan,53,F,Regular
CUST_02972,2023-04-30,France,41,F,Regular
CUST_02973,2024-07-27,USA,46,F,VIP
CUST_02974,2024-06-20,Australia,45,F,New
CUST_02975,2023-10-08,Germany,55,F,VIP
CUST_02976,2023-01-19,USA,18,F,Regular
CUST_02977,2024-09-04,Australia,46,M,Regular
CUST_02978,2023-01-09,Brazil,49,F,Regular
CUST_02979,2024-05-28,Brazil,21,M,At-Risk
CUST_02980,2024-12-09,France,27,F,New
CUST_02981,2023-11-16,USA,27,F,Regular
CUST_02982,2023-06-21,USA,29,Other,Regular
CUST_02983,2024-05-29,France,32,M,New
CUST_02984,2024-08-19,USA,40,M,New
CUST_02985,2024-02-03,UK,48,M,VIP
CUST_02986,2024-12-06,Brazil,50,M,New
CUST_02987,2023-02-07,Brazil,27,F,New
CUST_02988,2024-01-04,UK,27,F,At-Risk
CUST_02989,2024-06-08,Brazil,53,F,Regular
CUST_02990,2024-09-21,Canada,45,F,New
CUST_02991,2023-05-11,France,38,M,Regular
CUST_02992,2024-08-07,USA,43,M,Regular
CUST_02993,2024-02-08,USA,37,M,VIP
CUST_02994,2023-10-17,USA,44,F,Regular
CUST_02995,2023-04-07,USA,33,F,VIP
CUST_02996,2024-09-23,USA,41,F,New
CUST_02997,2023-04-25,USA,19,M,Regular
CUST_02998,2023-08-15,UK,29,M,New
CUST_02999,2023-07-31,Australia,29,F,New
CUST_03000,2024-09-28,USA,33,M,Regular
CUST_03001,2024-05-06,Brazil,26,F,New
CUST_03002,2024-08-04,France,31,M,Regular
CUST_03003,2023-07-02,USA,19,M,VIP
CUST_03004,2024-04-01,Australia,44,F,New
CUST_03005,2024-02-22,Germany,37,M,New
CUST_03006,2024-08-30,UK,18,F,Regular
CUST_03007,2024-10-23,Brazil,27,F,At-Risk
